type,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,icao_code,iata_code,timezone
small_airport,Nok Airfield,18.6762,99.11157,AS,TH,TH-50,,VTCY,,Asia/Bangkok
medium_airport,Phetchabun Airport,16.6760005951,101.194999695,AS,TH,TH-67,,VTPB,PHY,Asia/Bangkok
medium_airport,Hua Hin Airport,12.6361999512,99.951499939,AS,TH,TH-76,Hua Hin,VTPH,HHQ,Asia/Bangkok
medium_airport,Takhli Airport,15.277299881,100.29599762,AS,TH,TH-60,,VTPI,TKH,Asia/Bangkok
small_airport,Sak Long Airport,16.824057,101.251244,AS,TH,TH-67,Lom Sak,VTPL,,Asia/Bangkok
medium_airport,Mae Sot Airport,16.699899673461914,98.54509735107422,AS,TH,TH-63,,VTPM,MAQ,Asia/Bangkok
small_airport,Nakhon Sawan Airport,15.673,100.137001,AS,TH,TH-60,,VTPN,,Asia/Bangkok
medium_airport,Sukhothai Airport,17.238000869750977,99.81819915771484,AS,TH,TH-64,,VTPO,THS,Asia/Bangkok
medium_airport,Phitsanulok Airport,16.7829,100.278999,AS,TH,TH-65,Phitsanulok,VTPP,PHS,Asia/Bangkok
small_airport,Photharam Airport,13.6686,99.7314,AS,TH,TH-70,Photharam,VTPR,,Asia/Bangkok
medium_airport,Tak Airport,16.896,99.253304,AS,TH,TH-63,,VTPT,TKT,Asia/Bangkok
small_airport,Uttaradit Airport,17.617000579833984,100.0999984741211,AS,TH,TH-53,Uttaradit,VTPU,UTR,Asia/Bangkok
small_airport,Khunan Phumipol Airport,17.2342,99.057899,AS,TH,TH-63,,VTPY,,Asia/Bangkok
small_airport,Khoun Khan Airport,6.6614,100.080002,AS,TH,TH-91,,VTSA,,Asia/Bangkok
medium_airport,Surat Thani Airport,9.13259983063,99.135597229,AS,TH,TH-84,Surat Thani,VTSB,URT,Asia/Bangkok
medium_airport,Narathiwat Airport,6.5199198722839355,101.74299621582031,AS,TH,TH-96,,VTSC,NAW,Asia/Bangkok
medium_airport,Chumphon Airport,10.7112,99.361702,AS,TH,TH-86,Chumphon,VTSE,CJM,Asia/Bangkok
medium_airport,Nakhon Si Thammarat Airport,8.539620399475098,99.9447021484375,AS,TH,TH-80,Nakhon Si Thammarat,VTSF,NST,Asia/Bangkok
medium_airport,Krabi Airport,8.09912014008,98.9861984253,AS,TH,TH-81,Krabi,VTSG,KBV,Asia/Bangkok
medium_airport,Songkhla Airport,7.186560153961182,100.60800170898438,AS,TH,TH-90,,VTSH,SGZ,Asia/Bangkok
medium_airport,Pattani Airport,6.78546,101.153999,AS,TH,TH-94,,VTSK,PAN,Asia/Bangkok
medium_airport,Samui Airport,9.54779,100.061996,AS,TH,TH-84,Na Thon (Ko Samui Island),VTSM,USM,Asia/Bangkok
medium_airport,Cha Eian Airport,8.47115,99.955597,AS,TH,TH-80,Nakhon Si Thammarat,VTSN,,Asia/Bangkok
large_airport,Phuket International Airport,8.1132,98.316902,AS,TH,TH-83,Phuket,VTSP,HKT,Asia/Bangkok
medium_airport,Ranong Airport,9.77762,98.585503,AS,TH,TH-85,Ranong,VTSR,UNN,Asia/Bangkok
medium_airport,Hat Yai International Airport,6.93320989609,100.392997742,AS,TH,TH-90,Hat Yai,VTSS,HDY,Asia/Bangkok
medium_airport,Trang Airport,7.50874,99.6166,AS,TH,TH-92,Trang,VTST,TST,Asia/Bangkok
medium_airport,Udon Thani Airport,17.386400222800003,102.788002014,AS,TH,TH-41,Udon Thani,VTUD,UTH,Asia/Bangkok
medium_airport,Sakon Nakhon Airport,17.195100784301758,104.11900329589844,AS,TH,TH-47,,VTUI,SNO,Asia/Bangkok
medium_airport,Surin Airport,14.868300437927,103.49800109863,AS,TH,TH-32,Surin,VTUJ,PXR,Asia/Bangkok
medium_airport,Khon Kaen Airport,16.466600418099997,102.783996582,AS,TH,TH-40,Khon Kaen,VTUK,KKC,Asia/Bangkok
medium_airport,Loei Airport,17.43910026550293,101.72200012207031,AS,TH,TH-42,,VTUL,LOE,Asia/Bangkok
small_airport,Khorat Airport,14.934713,102.078945,AS,TH,TH-30,Nakhon Ratchasima,VTUN,,Asia/Bangkok
medium_airport,Buri Ram Airport,15.2295,103.252998,AS,TH,TH-31,Buriram,VTUO,BFV,Asia/Bangkok
medium_airport,Nakhon Ratchasima Airport,14.9495,102.313004,AS,TH,TH-30,Chaloem Phra Kiat,VTUQ,NAK,Asia/Bangkok
small_airport,Rob Muang Airport,16.0704,103.646004,AS,TH,TH-45,,VTUR,,Asia/Bangkok
medium_airport,Ubon Ratchathani Airport,15.2512998581,104.870002747,AS,TH,TH-34,Ubon Ratchathani,VTUU,UBP,Asia/Bangkok
medium_airport,Roi Et Airport,16.1168,103.774002,AS,TH,TH-45,Roi Et,VTUV,ROI,Asia/Bangkok
medium_airport,Nakhon Phanom Airport,17.383801,104.642998,AS,TH,TH-48,Nakhon Phanom,VTUW,KOP,Asia/Bangkok
small_airport,Mvuu Camp Airport,-14.838611,35.301389,AF,MW,MW-MH,Liwonde National Park,,VUU,Africa/Blantyre
medium_airport,Buon Ma Thuot Airport,12.668299675,108.120002747,AS,VN,VN-CH,Buon Ma Thuot,VVBM,BMV,Asia/Ho_Chi_Minh
small_airport,Chu Lai Airport,15.4033,108.706001,AS,VN,VN-SCC,Tam Nghĩa,VVCA,VCL,Asia/Ho_Chi_Minh
medium_airport,Cat Bi International Airport,20.81686,106.722994,AS,VN,VN-RRD,Haiphong (Hai An),VVCI,HPH,Asia/Bangkok
medium_airport,Cà Mau Airport,9.177667,105.177778,AS,VN,VN-SW,Ca Mau City,VVCM,CAH,Asia/Ho_Chi_Minh
medium_airport,Cam Ranh International Airport / Cam Ranh Air Base,11.9982,109.219002,AS,VN,VN-SCC,Cam Ranh,VVCR,CXR,Asia/Ho_Chi_Minh
medium_airport,Con Dao Airport,8.73183,106.633003,AS,VN,VN-SE,Con Dao,VVCS,VCS,Asia/Ho_Chi_Minh
medium_airport,Can Tho International Airport,10.0851,105.711998,AS,VN,VN-SW,Can Tho,VVCT,VCA,Asia/Ho_Chi_Minh
medium_airport,Dien Bien Phu Airport,21.3974990845,103.008003235,AS,VN,VN-NW,Dien Bien Phu,VVDB,DIN,Asia/Bangkok
medium_airport,Dong Hoi Airport,17.515,106.590556,AS,VN,VN-NC,Dong Hoi,VVDH,VDH,Asia/Bangkok
medium_airport,Lien Khuong Airport,11.750556,108.366997,AS,VN,VN-CH,Da Lat,VVDL,DLI,Asia/Ho_Chi_Minh
medium_airport,Da Nang International Airport,16.0439,108.198997,AS,VN,VN-SCC,Da Nang,VVDN,DAD,Asia/Ho_Chi_Minh
small_airport,Las Malvinas/Echarate Airport,-11.854861,-72.939332,SA,PE,PE-CUS,Las Malvinas,,VVN,America/Lima
large_airport,Noi Bai International Airport,21.221201,105.806999,AS,VN,VN-RRD,Hanoi (Soc Son),VVNB,HAN,Asia/Bangkok
small_airport,Na San Airport,21.215301,104.032803,AS,VN,VN-NW,Mai Son,VVNS,SQH,Asia/Bangkok
medium_airport,Phu Bai International Airport,16.400628,107.703094,AS,VN,VN-NC,Huế,VVPB,HUI,Asia/Ho_Chi_Minh
medium_airport,Phu Cat Airport,13.955,109.042,AS,VN,VN-SCC,Quy Nohn,VVPC,UIH,Asia/Ho_Chi_Minh
medium_airport,Pleiku Airport,14.004500389099121,108.01699829101562,AS,VN,VN-CH,Pleiku,VVPK,PXU,Asia/Ho_Chi_Minh
medium_airport,Phu Quoc International Airport,10.1698,103.9931,AS,VN,VN-SW,Phu Quoc Island,VVPQ,PQC,Asia/Ho_Chi_Minh
small_airport,Phan Rang Airport,11.6335,108.952003,AS,VN,VN-SCC,Phan Rang,VVPR,PHA,Asia/Ho_Chi_Minh
medium_airport,Rach Gia Airport,9.95802997234,105.132379532,AS,VN,VN-SW,Rach Gia,VVRG,VKG,Asia/Ho_Chi_Minh
medium_airport,Dong Tac Airport,13.0496,109.334,AS,VN,VN-SCC,Tuy Hoa,VVTH,TBB,Asia/Ho_Chi_Minh
large_airport,Tan Son Nhat International Airport,10.8188,106.652,AS,VN,VN-SE,Ho Chi Minh City,VVTS,SGN,Asia/Ho_Chi_Minh
small_airport,Tho Xuan Airport,19.901667,105.467778,AS,VN,VN-NC,Thanh Hóa,VVTX,THD,Asia/Bangkok
medium_airport,Van Don International Airport,21.120693,107.41539,AS,VN,VN-NE,Van Don,VVVD,VDO,Asia/Bangkok
medium_airport,Vinh Airport,18.7376003265,105.67099762,AS,VN,VN-NC,Vinh,VVVH,VII,Asia/Bangkok
small_airport,Vung Tau Airport,10.375093,107.096185,AS,VN,VN-SE,Vũng Tàu,VVVT,VTG,Asia/Ho_Chi_Minh
small_airport,Ann Airport,19.769199,94.0261,AS,MM,MM-16,Aeng,VYAN,VBA,Asia/Yangon
small_airport,Bagan Airport,21.178800582885742,94.9301986694336,AS,MM,MM-04,Nyaung U,VYBG,NYU,Asia/Yangon
small_airport,Banmaw Airport,24.27044,97.2476,AS,MM,MM-11,Banmaw,VYBM,BMO,Asia/Yangon
small_airport,Bokpyinn Airport,11.1494,98.735901,AS,MM,MM-05,Bokpyinn,VYBP,VBP,Asia/Yangon
small_airport,Chanmyathazi Airport,21.9405,96.0896,AS,MM,MM-04,Mandalay,VYCZ,VBC,Asia/Yangon
medium_airport,Dawei Airport,14.103899955749512,98.20359802246094,AS,MM,MM-05,Dawei,VYDW,TVY,Asia/Yangon
small_airport,Surbung Airport,22.939167,93.615333,AS,MM,MM-14,Falam,,SRU,Asia/Yangon
small_airport,Gangaw Airport,22.174699783325195,94.1343994140625,AS,MM,MM-03,Gangaw,VYGG,GAW,Asia/Yangon
small_airport,Gwa Airport,17.600000381469727,94.58329772949219,AS,MM,MM-16,Gwa,VYGW,GWA,Asia/Yangon
small_airport,Heho Airport,20.74714,96.792029,AS,MM,MM-17,Kalaw Township,VYHH,HEH,Asia/Yangon
small_airport,Hommalinn Airport,24.899599,94.914001,AS,MM,MM-01,Hommalinn,VYHL,HOX,Asia/Yangon
small_airport,Tilin Airport,21.700000762939453,94.0999984741211,AS,MM,MM-03,Tilin,VYHN,TIO,Asia/Yangon
medium_airport,Kengtung Airport,21.301599502563477,99.63600158691406,AS,MM,MM-17,Kengtung,VYKG,KET,Asia/Yangon
small_airport,Kanti Airport,25.9883,95.6744,AS,MM,MM-01,Kanti,VYKI,KHM,Asia/Yangon
small_airport,Kalay Airport,23.188801,94.051102,AS,MM,MM-01,Kalemyo,VYKL,KMV,Asia/Yangon
medium_airport,Kyaukpyu Airport,19.42639923095703,93.53479766845703,AS,MM,MM-16,Kyaukpyu,VYKP,KYP,Asia/Yangon
medium_airport,Kawthoung Airport,10.049300193786621,98.53800201416016,AS,MM,MM-05,Kawthoung,VYKT,KAW,Asia/Yangon
small_airport,Kyauktu Airport,21.399999618530273,94.13330078125,AS,MM,MM-03,Kyauktu,VYKU,KYT,Asia/Yangon
medium_airport,Loikaw Airport,19.691499710083008,97.21479797363281,AS,MM,MM-12,Loikaw,VYLK,LIW,Asia/Yangon
medium_airport,Lashio Airport,22.9778995513916,97.752197265625,AS,MM,MM-17,Lashio,VYLS,LSH,Asia/Yangon
large_airport,Mandalay International Airport,21.702199935913086,95.97789764404297,AS,MM,MM-04,Mandalay,VYMD,MDL,Asia/Yangon
medium_airport,Myeik Airport,12.439800262451172,98.62149810791016,AS,MM,MM-05,Mkeik,VYME,MGZ,Asia/Yangon
medium_airport,Myitkyina Airport,25.3836,97.351898,AS,MM,MM-11,Myitkyina,VYMK,MYT,Asia/Yangon
small_airport,Mawlamyine Airport,16.444700241088867,97.66069793701172,AS,MM,MM-15,Mawlamyine,VYMM,MNU,Asia/Yangon
small_airport,Manaung Airport,18.8458,93.688904,AS,MM,MM-16,Manaung,VYMN,MGU,Asia/Yangon
medium_airport,Momeik Airport,23.092500686645508,96.64530181884766,AS,MM,MM-17,,VYMO,MOE,Asia/Yangon
medium_airport,Mong Hsat Airport,20.516799926757812,99.25679779052734,AS,MM,MM-17,Mong Hsat,VYMS,MOG,Asia/Yangon
small_airport,Mong Tong Airport,20.29669952392578,98.8989028930664,AS,MM,MM-17,Mong Tong,VYMT,MGK,Asia/Yangon
small_airport,Magway Airport,20.1656,94.941399,AS,MM,MM-03,Magway,VYMW,MWQ,Asia/Yangon
small_airport,Monywar Airport,22.221638,95.093479,AS,MM,MM-01,Monywar,VYMY,NYW,Asia/Yangon
medium_airport,Namsang Airport,20.890499114990234,97.73590087890625,AS,MM,MM-17,Namsang,VYNS,NMS,Asia/Yangon
medium_airport,Nay Pyi Taw International Airport,19.623501,96.200996,AS,MM,MM-04,Pyinmana,VYNT,NYT,Asia/Yangon
small_airport,Namtu Airport,23.083,97.383003,AS,MM,MM-17,Namtu,,NMT,Asia/Yangon
small_airport,Hpa-N Airport,16.8937,97.674599,AS,MM,MM-13,Hpa-N,VYPA,PAA,Asia/Yangon
small_airport,Pauk Airport,21.4492,94.4869,AS,MM,MM-03,Pauk,VYPK,PAU,Asia/Yangon
small_airport,Pathein Airport,16.815201,94.7799,AS,MM,MM-07,Pathein,VYPN,BSX,Asia/Yangon
small_airport,Hpapun Airport,18.0666999817,97.449798584,AS,MM,MM-13,Pa Pun,VYPP,PPU,Asia/Yangon
medium_airport,Putao Airport,27.32990074157715,97.42630004882812,AS,MM,MM-11,Putao,VYPT,PBU,Asia/Yangon
small_airport,Pakhokku Airport,21.4043,95.11125,AS,MM,MM-03,Pakhokku,VYPU,PKK,Asia/Yangon
small_airport,Pyay Airport,18.824499130249023,95.26599884033203,AS,MM,MM-02,Pye,VYPY,PRU,Asia/Yangon
medium_airport,Sittwe Airport,20.133165,92.870693,AS,MM,MM-16,Sittwe,VYSW,AKY,Asia/Yangon
medium_airport,Thandwe Airport,18.4606990814209,94.30010223388672,AS,MM,MM-16,Thandwe,VYTD,SNW,Asia/Yangon
medium_airport,Tachileik Airport,20.483800888061523,99.9354019165039,AS,MM,MM-17,Tachileik,VYTL,THL,Asia/Yangon
small_airport,Ye Airport,15.301361,97.864288,AS,MM,MM-15,Ye,VYYE,XYE,Asia/Yangon
large_airport,Yangon International Airport,16.907300949099998,96.1332015991,AS,MM,MM-06,Yangon,VYYY,RGN,Asia/Yangon
seaplane_base,Friday Harbor Seaplane Base,48.5373,-123.010002,NA,US,US-WA,Friday Harbor,,FBS,America/Los_Angeles
seaplane_base,Rosario Seaplane Base,48.645699,-122.867996,NA,US,US-WA,Rosario,,RSJ,America/Los_Angeles
seaplane_base,Kenmore Air Harbor Seaplane Base,47.629002,-122.338997,NA,US,US-WA,Seattle,,LKE,America/Los_Angeles
small_airport,Roche Harbor Airport,48.612301,-123.139,NA,US,US-WA,Roche Harbor,,RCE,America/Los_Angeles
small_airport,Maranggo Airport,-5.76457,123.917,AS,ID,ID-SG,Waha-Tomea Island,,TQQ,Asia/Makassar
seaplane_base,Westsound/WSX Seaplane Base,48.617901,-122.956903,NA,US,US-WA,West Sound,,WSX,America/Los_Angeles
large_airport,Hasanuddin International Airport,-5.06163,119.554001,AS,ID,ID-SN,Ujung Pandang,WAAA,UPG,Asia/Makassar
medium_airport,Frans Kaisiepo Airport,-1.19002,136.108002,AS,ID,ID-PA,Biak,WABB,BIK,Asia/Jayapura
small_airport,Moanamani Airport,-4.00659,136.037704,AS,ID,ID-PT,Moanamani,WABD,ONI,Asia/Jayapura
small_airport,Kornasoren Airport,-0.935842,134.872298,AS,ID,ID-PA,Kornasoren,,FOO,Asia/Jayapura
small_airport,Deiyai / Waghete Baru Airport,-4.05916,136.281715,AS,ID,ID-PT,Tigi,,WET,Asia/Jayapura
medium_airport,Douw Aturure Airport,-3.397973,135.393071,OC,ID,ID-PT,Nabire,WABI,NBX,Asia/Jayapura
small_airport,Karubaga Airport,-3.684615,138.479018,AS,ID,ID-PP,Karubaga,WABK,KBF,Asia/Jayapura
small_airport,Ilaga Airport,-3.97648,137.6225,AS,ID,ID-PT,Ilaga,,ILA,Asia/Jayapura
small_airport,Kokonao Airport,-4.71075,136.43515,AS,ID,ID-PT,Kokonao,,KOX,Asia/Jayapura
medium_airport,Stevanus Rumbewas Airport,-1.82842,136.062402,AS,ID,ID-PA,Serui,WABO,ZRI,Asia/Jayapura
medium_airport,Mozes Kilangin Airport,-4.52978,136.887388,AS,ID,ID-PT,Timika,,TIM,Asia/Jayapura
small_airport,Enarotali Airport,-3.925739,136.378634,AS,ID,ID-PT,Enarotali,WAYE,EWI,Asia/Jayapura
small_airport,Andriamena Airport,-17.631,47.7233,AF,MG,MG-M,Andriamena,,WAD,Indian/Antananarivo
small_airport,Sultan Muhammad Salahuddin Airport,-8.537184,118.685002,AS,ID,ID-NB,"Palibelo, Bima",WADB,BMU,Asia/Makassar
large_airport,Denpasar I Gusti Ngurah Rai International Airport,-8.748409,115.167123,AS,ID,ID-BA,"Kuta, Badung",WADD,DPS,Asia/Makassar
small_airport,Lieutenant Colonel Wisnu Airfield,-8.139292,114.615367,AS,ID,ID-BA,"Gerokgak, Buleleng",WADE,,Asia/Makassar
medium_airport,Lombok International Airport,-8.759962,116.278169,AS,ID,ID-NB,"Mataram (Pujut, Lombok Tengah)",WADL,LOP,Asia/Makassar
small_airport,Sultan Muhammad Kaharuddin III Airport,-8.48904,117.412003,AS,ID,ID-NB,Sumbawa Besar,WADS,SWQ,Asia/Makassar
small_airport,Tambolaka Airport,-9.409224,119.242558,AS,ID,ID-NT,Radamata,WATK,TMC,Asia/Makassar
small_airport,Lunyuk Airport,-8.989931,117.216018,AS,ID,ID-NB,Lunyuk,WADU,LYK,Asia/Makassar
small_airport,Umbu Mehang Kunda Airport,-9.66922,120.302002,AS,ID,ID-NT,Waingapu-Sumba Island,WATU,WGP,Asia/Makassar
small_airport,Banyuwangi Airport,-8.31015,114.3401,AS,ID,ID-JI,"Rogojampi, Banyuwangi",WADY,BWX,Asia/Jakarta
medium_airport,Sultan Babullah Airport,0.831012,127.381611,AS,ID,ID-MU,Sango,WAEE,TTE,Asia/Jayapura
small_airport,Emalamo Sanana Airport,-2.097833,125.963833,AS,ID,ID-MU,Sanana,WAES,SQN,Asia/Jayapura
medium_airport,Pitu Airport,2.04599,128.324997,AS,ID,ID-MU,Gotalalamo-Morotai Island,,OTI,Asia/Jayapura
medium_airport,Toraja Airport,-3.185833,119.91775,AS,ID,ID-SS,Toraja,WAFB,TRT,Asia/Makassar
small_airport,Bua - Palopo Lagaligo Airport,-3.082997,120.245018,AS,ID,ID-SN,Palopo,WAFD,LLO,Asia/Makassar
medium_airport,Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,AS,ID,ID-ST,Palu,WAFF,PLW,Asia/Makassar
small_airport,Tampa Padang Airport,-2.590017,119.025051,AS,ID,ID-SR,Mamuju,WAFJ,MJU,Asia/Makassar
small_airport,Sultan Bantilan Airport,1.123428,120.793658,AS,ID,ID-ST,Toli Toli-Celebes Island,,TLI,Asia/Makassar
small_airport,Andi Jemma Airport,-2.558031,120.324342,AS,ID,ID-SN,Masamba,,MXB,Asia/Makassar
small_airport,Seko Airport,-2.271704,119.898334,AS,ID,ID-SN,,WAFN,,Asia/Makassar
medium_airport,Kasiguncu Airport,-1.414121,120.659241,AS,ID,ID-ST,Poso-Celebes Island,,PSJ,Asia/Makassar
small_airport,Tanjung Api Airport,-0.865437,121.628625,AS,ID,ID-ST,Tojo Una-Una,WAFU,OJU,Asia/Makassar
medium_airport,Syukuran Aminuddin Amir Airport,-1.035893,122.773934,AS,ID,ID-ST,Luwok,WAFW,LUW,Asia/Makassar
small_airport,Haji Muhammad Sidik Airport,-1.02581,114.92881,AS,ID,ID-KT,Muara Teweh,WAGB,HMS,Asia/Pontianak
small_airport,Seruyan Kuala Pembuang Airport,-3.376062,112.536521,AS,ID,ID-KT,Seruyan,WAGF,KLP,Asia/Pontianak
medium_airport,Tjilik Riwut Airport,-2.227146,113.943388,AS,ID,ID-KT,Palangkaraya,WAGG,PKY,Asia/Pontianak
medium_airport,Yogyakarta International Airport,-7.905338,110.057264,AS,ID,ID-YO,Yogyakarta,WAHI,YIA,Asia/Jakarta
medium_airport,Tunggul Wulung Airport,-7.64506,109.033997,AS,ID,ID-JT,Cilacap,WAHL,CXP,Asia/Jakarta
small_airport,Jenderal Besar Soedirman Airport,-7.461342,109.414612,AS,ID,ID-JT,Purwokerto-Java Island,WAHP,PWL,Asia/Jakarta
small_airport,Dewadaru Airport,-5.80091,110.47838,AS,ID,ID-JT,Karimunjawa,WAHU,KWB,Asia/Jakarta
small_airport,Bokondini Airport,-3.68455,138.677437,AS,ID,ID-PP,Bokondini,WAJB,BUI,Asia/Jayapura
small_airport,Dabra Airport,-3.27061,138.613433,AS,ID,ID-PA,Dabra,WAJC,DRH,Asia/Jayapura
small_airport,Batom Airport,-4.442687,140.883565,AS,ID,ID-PP,Batom,WAJG,BXM,Asia/Jayapura
small_airport,Mararena Sarmi Airport,-1.873077,138.753275,AS,ID,ID-PA,Sarmi,WAJI,ZRM,Asia/Jayapura
large_airport,Dortheys Hiyo Eluay International Airport,-2.579627,140.519857,AS,ID,ID-PA,Sentani,WAJJ,DJJ,Asia/Jayapura
small_airport,Lereh Airport,-3.0795,139.952,AS,ID,ID-PA,Lereh-Papua Island,WAJL,LHI,Asia/Jayapura
small_airport,Mulia Airport,-3.701938,137.957,AS,ID,ID-PT,Mulia-Papua Island,WAVA,LII,Asia/Jayapura
medium_airport,Oksibil Airport,-4.9071,140.6277,AS,ID,ID-PP,Oksibil,WAJO,OKL,Asia/Jayapura
small_airport,Senggeh Airport,-3.442448,140.778079,AS,ID,ID-PA,Senggeh,WAJS,SEH,Asia/Jayapura
small_airport,Mindiptana Airport,-5.876929,140.70946,AS,ID,ID-PS,Mindiptana-Papua Island,WAKD,MDP,Asia/Jayapura
small_airport,Bade Airport,-7.175902,139.58333,AS,ID,ID-PS,Bade,WAKE,BXD,Asia/Jayapura
medium_airport,Mopah International Airport,-8.523898,140.419693,AS,ID,ID-PS,Merauke,WAKK,MKQ,Asia/Jayapura
small_airport,Kamur Airport,-6.1851,138.6372,AS,ID,ID-PS,Kamur,WAKM,KCD,Asia/Jayapura
small_airport,Okaba Airport,-8.0946,139.7233,AS,ID,ID-PS,Okaba,WAKO,OKQ,Asia/Jayapura
small_airport,Kepi Airport,-6.5418,139.3318,AS,ID,ID-PS,Kepi,WAKP,KEI,Asia/Jayapura
small_airport,Senggo Airport,-5.6908,139.3502,AS,ID,ID-PS,Senggo-Papua Island,WAKQ,ZEG,Asia/Jayapura
medium_airport,Tanah Merah Airport,-6.09669,140.303521,AS,ID,ID-PS,Tanah Merah,WAKT,TMH,Asia/Jayapura
small_airport,Melalan Airport,-0.203611,115.760002,AS,ID,ID-KI,Melak-Borneo Island,WALE,GHS,Asia/Makassar
small_airport,Tanjung Harapan Airport,2.835833,117.373611,AS,ID,ID-KU,Tanjung Selor-Borneo Island,,TJS,Asia/Makassar
small_airport,Datadawai Airport,0.807028,114.529052,AS,ID,ID-KI,Datadawai-Borneo Island,WALJ,DTD,Asia/Makassar
small_airport,Nusantara Airport (under construction),-1.158611,116.708054,AS,ID,ID-KI,Nusantara,WALK,,Asia/Makassar
large_airport,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,AS,ID,ID-KI,Balikpapan,WALL,BPN,Asia/Makassar
medium_airport,Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,AS,ID,ID-KU,Tarakan,WAQQ,TRK,Asia/Makassar
medium_airport,Aji Pangeran Tumenggung Pranoto International Airport,-0.374478,117.250128,AS,ID,ID-KI,Samarinda,WALS,AAP,Asia/Makassar
small_airport,Tanjung Santan Airport,-0.0929730013013,117.45300293,AS,ID,ID-KI,Santan-Borneo Island,WALT,TSX,Asia/Makassar
small_airport,Bunyu Airport,3.45572,117.866997,AS,ID,ID-KU,Bunju Island,,BYQ,Asia/Makassar
small_airport,Gamarmalamo Airport,1.83833,127.786003,AS,ID,ID-MU,Galela-Celebes Island,WAEG,GLX,Asia/Jayapura
small_airport,Buli Airport,0.917144,128.382116,AS,ID,ID-MU,Pekaulang,WAEM,PGQ,Asia/Jayapura
small_airport,Jalaluddin Airport,0.637119,122.849998,AS,ID,ID-GO,Gorontalo-Celebes Island,WAMG,GTO,Asia/Makassar
medium_airport,Naha Airport,3.68478,125.527162,AS,ID,ID-SA,"Tabukan Utara, Sangihe Islands",WAMH,NAH,Asia/Makassar
small_airport,Bolaang Mongondow Airport,0.88855,124.033634,AS,ID,ID-SA,Lolak,WAMI,LKM,Asia/Makassar
small_airport,Gebe Airport,-0.078889,129.457993,AS,ID,ID-MU,Gebe Island,WAMJ,GEB,Asia/Jayapura
small_airport,Kuabang Airport,1.18528,127.896004,AS,ID,ID-MU,Kao-Celebes Island,WAEK,KAZ,Asia/Jayapura
medium_airport,Sam Ratulangi Airport,1.549266,124.926319,AS,ID,ID-SA,Manado,WAMM,MDC,Asia/Makassar
small_airport,Melangguane Airport,4.010334,126.673192,AS,ID,ID-SA,Karakelong Island,WAMN,MNA,Asia/Makassar
small_airport,Siau/Sitaro Airport,2.648591,125.423301,AS,ID,ID-SA,Balirangen,,BRG,Asia/Makassar
small_airport,Indonesia Morowali Industrial Park (IMIP) Airport,-2.799322,122.141385,AS,ID,ID-ST,Morowali,WAMP,MWS,Asia/Makassar
small_airport,Miangas Airport,5.560419,126.580095,AS,ID,ID-SA,Miangas,WAMS,IAX,Asia/Makassar
small_airport,Buol - Pogogul Airport,1.102318,121.413358,AS,ID,ID-ST,Buol-Celebes Island,WAFY,UOL,Asia/Makassar
small_airport,Waverney Airport,-25.3563,141.9254,OC,AU,AU-QLD,Waverney,,WAN,Australia/Brisbane
small_airport,Bersujud Airport,-3.41241,115.995003,AS,ID,ID-KS,Batu Licin,WAOC,BTW,Asia/Makassar
small_airport,Iskandar Airport,-2.7052,111.672997,AS,ID,ID-KT,Pangkalanbun,WAGI,PKN,Asia/Pontianak
small_airport,Gusti Syamsir Alam Airport,-3.29472,116.165001,AS,ID,ID-KS,Stagen,WAOK,KBU,Asia/Makassar
medium_airport,Warukin Airport,-2.21656,115.435997,AS,ID,ID-KS,Tanta-Tabalong,WAON,TJG,Asia/Makassar
medium_airport,Syamsudin Noor International Airport,-3.44236,114.763,AS,ID,ID-KS,Landasan Ulin,WAOO,BDJ,Asia/Makassar
small_airport,Sampit (Hasan) Airport,-2.499198,112.974987,AS,ID,ID-KT,Sampit,WAGS,SMQ,Asia/Pontianak
small_airport,Tumbang Samba Airport,-1.4694,113.0833,AS,ID,ID-KT,Tumbang Samba-Borneo Island,WAOW,TBM,Asia/Pontianak
small_airport,Amahai Airport,-3.347851,128.927093,AS,ID,ID-MA,Amahai,WAPA,AHI,Asia/Jayapura
small_airport,Bandanaira Airport,-4.5214,129.9054,AS,ID,ID-MA,Bandanaira,WAPC,NDA,Asia/Jayapura
small_airport,Rar Gwamar Airport,-5.773724,134.209245,AS,ID,ID-MA,Dobo-Warmar Island,WAPD,DOB,Asia/Jayapura
small_airport,"Mangole Airport, Falabisahaya",-1.782255,125.482246,AS,ID,ID-MU,Mangole Island,,MAL,Asia/Jayapura
medium_airport,Karel Sadsuitubun Airport,-5.760278,132.759444,AS,ID,ID-MA,Langgur,WAPF,LUV,Asia/Jayapura
small_airport,Namrole Airport,-3.85522,126.700902,AS,ID,ID-MA,Namrole,WAPG,NRE,Asia/Jayapura
small_airport,Oesman Sadik Airport,-0.635259,127.501999,AS,ID,ID-MU,Labuha-Halmahera Island,WAEL,LAH,Asia/Jayapura
small_airport,Saumlaki/Olilit Airport,-7.98861,131.306,AS,ID,ID-MA,Saumlaki-Yamdena Island,WAPI,,Asia/Jayapura
